,F1_S1,F1_S2,F2_S2,LPC_Coefficient2,LPC_Coefficient5,LPC_Coefficient8,LPC_Coefficient10,LPC_Coefficient11,LPC_Coefficient14
1390,0.015625,0.011719,0.042969,-0.13919,0.28304,0.083135,0.0012406,0.09021799999999999,0.013299
1391,0.015625,0.0625,0.03125,-0.026188,0.18315,0.18882000000000002,-0.0628,-0.032218000000000004,0.0012499
1392,0.011719,0.015625,0.03125,-0.12351,0.12293,0.20699,-0.0099855,0.026842,0.15087
1393,0.0078125,0.0078125,0.015625,0.54025,0.39458000000000004,0.35584,0.13363,0.039577,0.14929
1394,0.015625,0.03125,0.015625,-0.094077,0.25424,0.1964,-0.023628,0.06298,0.1654
1395,0.015625,0.03125,0.015625,2.0309,2.7969999999999997,2.0426,1.2824,0.9516700000000001,0.21869
1396,0.009765600000000001,0.054688,0.027344,-0.10585,0.077403,0.064171,0.02194,0.02528,0.02179
1397,0.015625,0.019531,0.03125,-0.13467,0.037074,-0.040777,0.092236,-0.04129,0.058066999999999994
1398,0.015625,0.015625,0.046875,-0.11714000000000001,0.16789,0.08350199999999999,-0.026909,0.023871,0.025372
1399,0.0078125,0.015625,0.023438,-0.13237000000000002,0.04239,0.054925999999999996,0.045172000000000004,0.029608999999999996,-0.019785
1400,0.019531,0.03125,0.03125,-0.20325,0.1514,0.035993,0.12953,0.13314,-0.011561
1401,0.046875,0.015625,0.046875,-0.23016999999999999,0.074415,-0.025366999999999997,-0.0042324,-0.0035917,0.074759
1402,0.011719,0.019531,0.054688,-0.1119,0.15332,-0.0099121,0.07436799999999999,0.021211,0.0049624
1403,0.023438,0.03125,0.011719,-0.12219000000000001,0.27116999999999997,0.042613,0.0083009,0.14207,0.024059
1404,0.015625,0.0,0.0039062,0.078375,0.14414000000000002,0.12685,0.031663,-0.01706,0.077439
1405,0.011719,0.011719,0.039062,-0.32605,0.30919,-0.075007,0.16525,0.0099022,0.040697000000000004
1406,0.019531,0.011719,0.015625,-0.26199,0.1936,0.020388,-0.048234,-0.024088,-0.0027843000000000004
1407,0.015625,0.023438,0.015625,-0.2039,0.040987,0.072108,0.039894,-0.006998600000000001,0.046947
1408,0.015625,0.011719,0.0078125,-0.19555,0.15194000000000002,0.0022888,0.074215,-0.012799,-0.032066000000000004
1409,0.009765600000000001,0.039062,0.009765600000000001,-0.41102,0.14103,0.020406,-0.072632,0.027568000000000002,0.011943
1410,0.015625,0.015625,0.046875,-0.16834000000000002,0.15499000000000002,0.19729000000000002,0.056079,0.018169,0.11523
1411,0.0078125,0.015625,0.0078125,-0.1742,0.048569,0.11918,0.056576,-0.025725,-0.013982
1412,0.023438,0.03125,0.046875,0.078841,-0.00030879,0.10409000000000002,0.11972999999999999,0.069509,0.044488
1413,0.011719,0.0039062,0.03125,-0.2513,0.12929000000000002,-0.004594300000000001,0.020935,0.03296,0.04503
1414,0.015625,0.03125,0.039062,-0.12072000000000001,0.1453,0.011366,0.11559000000000001,-0.021445,0.024513
1415,0.011719,0.011719,0.03125,0.040569,0.01154,0.083914,0.056741,0.029825,0.023281
1416,0.0078125,0.011719,0.015625,-0.0040501999999999995,0.005295,0.08338999999999999,0.089264,0.12107000000000001,-0.002892
1417,0.0078125,0.011719,0.015625,1.3476,1.8505,1.7605,1.339,1.0801,0.36675
1418,0.042969,0.011719,0.03125,-0.14377,0.08936799999999999,0.050037,0.053257000000000006,0.020856,-0.020935
1419,0.027344,0.023438,0.054688,-0.17328,0.11337,0.13002,0.023978,0.11062999999999999,-0.022441
1420,0.0039062,0.015625,0.03125,0.037418,0.079812,0.10015,0.090074,0.057839,0.005051600000000001
1421,0.015625,0.027344,0.0078125,-0.26039,0.12677,-0.01684,0.050578,0.010057,0.029062
1422,0.0078125,0.011719,0.023438,0.093889,0.20879,0.19277,-0.0026723000000000003,-0.07599600000000001,0.14417
1423,0.03125,0.015625,0.03125,-0.14146,0.15912,0.071885,0.013391,0.06902799999999999,0.011075
1424,0.0078125,0.0078125,0.015625,-0.084467,0.08339099999999999,0.03105,0.031085,0.050844,0.05554
1425,0.0078125,0.0078125,0.03125,0.092475,-0.13205,0.12361,-0.067534,0.09312899999999999,-0.052780999999999995
1426,0.015625,0.015625,0.011719,-0.2913,0.15611,-0.004776399999999999,0.056824,-0.038362,0.011729
1427,0.015625,0.015625,0.015625,-0.2288,0.22105,0.037489,0.050684,0.015865,0.053469
1428,0.015625,0.03125,0.015625,-0.099148,0.203,0.11927,0.05809500000000001,-0.06043099999999999,0.012169
1429,0.019531,0.019531,0.03125,-0.34367,0.098445,0.15261,0.066088,-0.037308,0.023691999999999998
1430,0.013672,0.011719,0.015625,-0.16128,0.25104,0.15930999999999998,0.14483,0.0563,0.0058751
1431,0.013672,0.011719,0.015625,0.8335899999999999,0.79352,0.69681,0.53423,0.45046,0.13032
1432,0.015625,0.011719,0.042969,-0.23256,0.18338,0.17017000000000002,0.026168,0.11188,-0.007797399999999999
1433,0.013672,0.021484,0.0078125,0.32649,0.056982000000000005,0.1834,0.10865,0.024622,-0.0088692
1434,0.011719,0.015625,0.0078125,0.22762,0.040715,0.16926,0.15062,0.16116,0.078307
1435,0.015625,0.015625,0.054688,-0.017537,0.2155,0.11450999999999999,-0.013685,0.092525,0.082148
1436,0.011719,0.0078125,0.0078125,-0.34614,0.30039,-0.032260000000000004,0.06300700000000001,0.14152,0.063101
1437,0.0078125,0.039062,0.046875,0.025039,0.11069000000000001,0.11387,0.14038,0.16093,-0.056291999999999995
1438,0.054688,0.05859400000000001,0.046875,0.094182,-0.020026,0.028681,0.016912,0.07319099999999999,-0.010758
1439,0.054688,0.05859400000000001,0.046875,1.6525,2.0786,1.7814,1.3137,1.031,0.27295
1440,0.015625,0.015625,0.0039062,-0.17945,0.058571000000000005,0.042945,0.095076,0.051875,0.071516
1441,0.019531,0.03125,0.015625,-0.22813000000000003,0.19327,0.13213,-0.064981,0.1124,0.021962
1442,0.015625,0.023438,0.0078125,-0.24625,0.10321,0.11284000000000001,0.052489999999999995,-0.004592199999999999,0.01254
1443,0.0078125,0.046875,0.0078125,-0.22648000000000001,0.12780999999999998,0.031849,-0.06587,0.082313,0.065838
1444,0.011719,0.011719,0.046875,-0.079376,0.24825,0.073622,-0.0040409,-0.022075,0.070229
1445,0.0078125,0.039062,0.015625,-0.05294600000000001,0.14121,0.06091799999999999,0.0086979,0.11717999999999999,0.059446000000000006
1446,0.03125,0.019531,0.042969,0.10151,-0.042453,0.09984900000000001,-0.069483,0.027481000000000002,-0.032619
1447,0.019531,0.023438,0.03125,-0.32228,0.24889,-0.06116,0.072108,0.045519,0.041776
1448,0.023438,0.023438,0.015625,-0.29728000000000004,0.17306,0.050118,0.022869,-0.021228999999999998,0.026076
1449,0.011719,0.046875,0.019531,-0.20093,0.099246,0.14732,0.075066,-0.026018,-0.016262000000000002
1450,0.03125,0.023438,0.011719,0.027552999999999998,0.18338,0.08869500000000001,0.07699099999999999,0.042775,0.11738
1451,0.013672,0.046875,0.011719,-0.17587,0.15871,0.026537,0.068649,0.0020078,0.044898
1452,0.015625,0.019531,0.03125,-0.30146,0.14137,0.020722,0.12473,0.024437,0.05375800000000001
1453,0.011719,0.015625,0.0078125,-0.1441,0.081514,0.043768,0.051068999999999996,0.018813,0.02324
1454,0.015625,0.03125,0.015625,-0.042641000000000005,0.18704,0.12307,0.16349,-0.009823299999999998,0.08787
1455,0.050781,0.050781,0.050781,0.73036,0.50459,0.20294,0.058475,0.066639,-0.026420999999999997
1456,0.019531,0.015625,0.015625,-0.44011999999999996,0.17527,-0.060155999999999994,0.12549000000000002,0.079601,-0.06496299999999999
1457,0.015625,0.015625,0.03125,-0.42966000000000004,0.22924,-0.038303,0.030556,0.066129,0.072273
1458,0.015625,0.03125,0.015625,-0.23856999999999998,0.15284,-0.048367,0.074637,-0.012162000000000001,0.081305
1459,0.011719,0.015625,0.046875,-0.36421,0.16963,0.048045,-0.013897,0.031889,0.0050012
1460,0.039062,0.03125,0.011719,-0.18001,0.1956,0.062725,0.013769,-0.11341,-0.00075241
1461,0.023438,0.0078125,0.03125,-0.0015282,-0.10586,-0.0089614,-0.041954000000000005,0.039744999999999996,0.09829700000000001
1462,0.023438,0.03125,0.015625,-0.06916599999999999,0.20886999999999997,0.14689000000000002,-0.0060769,-0.011038,-0.0062508
1463,0.0078125,0.015625,0.039062,-0.37214,0.13957999999999998,0.014468,-0.055337,0.10403,0.073681
1464,0.015625,0.03125,0.054688,-0.1087,0.34571,0.13452,0.066183,0.027362,-0.039878
1465,0.011719,0.019531,0.0078125,-0.20715999999999998,0.049007999999999996,0.037896,0.011617,-0.092815,-0.017141
1466,0.023438,0.023438,0.039062,-0.18252000000000002,0.061898,0.0053441,0.023648,-0.024384,0.044302999999999995
1467,0.015625,0.035156,0.019531,-0.16601,0.2448,0.18265,-0.13735999999999998,0.057919000000000005,0.050124
1468,0.023438,0.023438,0.03125,-0.24708000000000002,0.16976,0.10438,0.05619,-0.030869999999999998,0.061694000000000006
1469,0.054688,0.03125,0.046875,-0.128,0.0997,0.049285,0.079459,-0.0013451,0.045952999999999994
1470,0.0078125,0.015625,0.03125,-0.07245599999999999,0.21368,0.010375,0.044183999999999994,0.014180000000000002,-0.048733
1471,0.015625,0.011719,0.039062,0.62241,0.071699,0.044354000000000005,0.19144,-0.089901,-0.057199
1472,0.011719,0.023438,0.015625,-0.15582000000000001,0.18878,-0.024630000000000003,-0.00024774,0.013575,-0.0062836
1473,0.011719,0.023438,0.015625,0.7930699999999999,0.66845,0.47623000000000004,0.36632,0.40834000000000004,0.043889
1474,0.011719,0.015625,0.03125,-0.25501,0.16518,0.060812,0.015501,-0.031568,0.037614
1475,0.015625,0.039062,0.011719,-0.16899999999999998,0.08749900000000001,0.13255,0.06326,0.010829,0.020593
1476,0.005859399999999999,0.005859399999999999,0.03125,0.03848,0.095364,0.043025,0.047825,0.013075999999999999,0.026488
1477,0.011719,0.019531,0.046875,-0.27024000000000004,0.06286599999999999,-0.029107,0.071508,-0.15087,-0.010098000000000001
1478,0.019531,0.019531,0.044922000000000004,0.061674,-0.037207,0.022038,0.0076289,-0.021997,-0.045471
1479,0.0078125,0.011719,0.0078125,0.30845,-0.047686,0.12290999999999999,0.10324000000000001,-0.05068,-0.009705
1480,0.0078125,0.015625,0.03125,-0.22739,0.22825,0.073054,-0.066914,0.073907,0.06817000000000001
1481,0.0078125,0.011719,0.023438,0.023352,-0.034065,0.01902,0.037149,0.032535,0.0018624000000000002
1482,0.009765600000000001,0.015625,0.03125,-0.1318,0.11277999999999999,0.032267000000000004,0.064634,0.040511,0.0090917
1483,0.019531,0.019531,0.042969,-0.25845,0.09826900000000001,0.06973700000000001,0.01576,-0.075834,-0.051941999999999995
1484,0.011719,0.023438,0.011719,-0.16841,0.23747,0.025994999999999997,0.090808,-0.040505,0.01831
1485,0.0078125,0.0,0.023438,0.8744,0.14915,-0.11949000000000001,0.059602999999999996,-0.070872,-0.064999
1486,0.009765600000000001,0.015625,0.035156,-0.23955,0.087376,0.038235000000000005,-0.015183000000000002,0.010452,0.015562999999999999
1487,0.009765600000000001,0.011719,0.03125,-0.17112,0.065996,-0.023951,0.060256,-0.016013,0.046504000000000004
1488,0.0078125,0.0078125,0.023438,0.00093583,0.031256,0.036721,0.09483,0.053924,0.016253
1489,0.0039062,0.015625,0.0078125,-0.04496,0.05425599999999999,0.068909,0.083777,0.079452,0.038301
1490,0.015625,0.019531,0.0078125,1.8064,1.2596,0.29286,0.082646,0.070421,0.0029179
1491,0.011719,0.015625,0.0078125,0.15969,0.21700999999999998,0.14,0.037873000000000004,0.040764,-0.037655
1492,0.015625,0.046875,0.015625,-0.22079000000000001,0.15354,-9.559999999999999e-05,-0.0058935,-0.045757,-0.059225
1493,0.0078125,0.005859399999999999,0.03125,-0.1375,0.096852,0.13631,0.0065421,-0.061159000000000005,0.016069
1494,0.015625,0.015625,0.015625,-0.31179,0.1684,-0.027632,0.016718,0.0032663,0.023038
1495,0.015625,0.015625,0.015625,1.3387,1.6131,1.5673,1.208,1.1147,0.42605
1496,0.015625,0.027344,0.009765600000000001,0.046657,0.0019054000000000002,-0.03175,0.035429,0.052583000000000005,0.020302
1497,0.023438,0.023438,0.011719,-0.36149000000000003,0.20688,-0.00083632,0.043211,-0.070011,0.026291000000000002
1498,0.015625,0.015625,0.011719,-0.3235,0.163,0.046323,-0.028776999999999997,0.088275,0.017036000000000003
1499,0.011719,0.011719,0.03125,-0.22271999999999997,0.12175,0.028538,0.018241,0.068878,-0.017823
1500,0.015625,0.019531,0.015625,-0.019104,0.22148,0.11374000000000001,-0.0080242,-0.084383,-0.08067300000000001
1501,0.0078125,0.023438,0.0078125,-0.041464999999999995,0.029153,0.058442999999999995,0.010452,0.036795999999999995,0.026851
1502,0.015625,0.009765600000000001,0.054688,-0.10106,0.070393,-0.058366999999999995,0.10865,0.045562,0.01859
1503,0.015625,0.009765600000000001,0.054688,2.5366,2.8436,1.9741,1.253,0.8255,0.035884
1504,0.019531,0.019531,0.03125,-0.26249,0.27601,0.075474,-0.011412,0.0034674,0.030517000000000002
1505,0.019531,0.011719,0.042969,-0.013033000000000001,0.15162,0.10072,0.091853,0.025044,-0.027706
1506,0.015625,0.023438,0.015625,-0.2232,0.074433,0.029677999999999996,-0.090962,0.070556,-0.036569
1507,0.0039062,0.0039062,0.0,0.78593,0.23156999999999997,0.14824,0.09796,0.11363,0.040129000000000005
1508,0.015625,0.019531,0.011719,0.10325999999999999,0.14436,0.13036,-0.042575999999999996,0.057174,0.13245
1509,0.011719,0.015625,0.0078125,-0.18673,0.11035,0.076735,0.050578,0.06866799999999999,-0.025961
1510,0.015625,0.015625,0.054688,2.1729,2.2379,1.7523,1.2487,0.9116700000000001,0.16954
1511,0.015625,0.015625,0.054688,2.0148,2.8457,2.4906,1.8562,1.4768,0.43418
1512,0.03125,0.039062,0.0078125,-0.23165,0.1926,0.03586,0.15072,0.10497999999999999,0.10676
1513,0.015625,0.015625,0.015625,-0.35195,0.15523,-0.013247,0.06952699999999999,0.12507000000000001,0.0039499
1514,0.03125,0.039062,0.019531,-0.34898,0.3002,0.0098461,-0.014987,-0.021471,-0.051682000000000006
1515,0.023438,0.015625,0.0078125,-0.043729000000000004,0.19602999999999998,0.01719,0.044344999999999996,-0.13591,-0.013229
1516,0.011719,0.042969,0.015625,-0.1991,-0.00028029,0.098153,0.12515,0.06066799999999999,-0.07169199999999999
1517,0.015625,0.011719,0.039062,-0.18645,0.0069646000000000005,0.10585,0.027405000000000002,-0.064557,0.038285
1518,0.011719,0.019531,0.054688,0.08178099999999999,0.096929,0.16862,-0.080236,-0.009044400000000001,-0.0015118
1519,0.015625,0.015625,0.039062,-0.21450999999999998,0.1801,0.11975999999999999,0.010001999999999999,0.018815000000000002,0.08244800000000001
1520,0.011719,0.039062,0.019531,0.04738,0.28086,0.050893,0.006893600000000001,0.066291,0.094044
1521,0.011719,0.015625,0.015625,-0.30527,0.10369,0.089059,-0.029459,0.003604,0.034102999999999994
1522,0.015625,0.023438,0.015625,-0.15749000000000002,0.20954,0.19,-0.01693,0.021008000000000002,0.15597
1523,0.015625,0.023438,0.011719,-0.36148,0.18646,-0.048433,0.070427,0.09629800000000001,-0.05068
1524,0.0078125,0.011719,0.054688,-0.35635,0.25411999999999996,0.11374000000000001,0.07799600000000001,0.018637,-0.042398000000000005
1525,0.03125,0.015625,0.046875,-0.22515,0.31133,0.07329400000000001,0.1782,-0.05179400000000001,-0.0061876000000000006
1526,0.011719,0.027344,0.039062,-0.11993,0.17159000000000002,0.043863,0.043871,0.034901999999999996,0.030235
1527,0.011719,0.027344,0.039062,0.5775399999999999,0.21572,0.091905,-0.035829,0.011989,0.042873
1528,0.023438,0.039062,0.015625,-0.28676999999999997,-0.21327,0.029651999999999998,0.043317,-0.041661000000000004,0.036062000000000004
1529,0.0078125,0.023438,0.015625,-0.10037,0.07219,0.0019085999999999999,-0.039080000000000004,0.092289,0.040962
1530,0.005859399999999999,0.011719,0.015625,-0.13968,0.08479,0.031338,0.036933999999999995,0.027412,0.011191
1531,0.019531,0.011719,0.027344,-0.23764000000000002,0.13591,0.0749,0.11796,-0.035713999999999996,0.006175
1532,0.023438,0.023438,0.027344,-0.02843,0.18845,0.055018,0.015816,0.037469,0.014005000000000002
1533,0.011719,0.011719,0.023438,-0.26353000000000004,0.17895,0.052372,0.050553,-0.013174000000000002,0.0015279999999999998
1534,0.019531,0.019531,0.054688,0.23008,-0.13351,0.017444,-0.070397,0.031588,-0.0016538
1535,0.0078125,0.011719,0.023438,-0.179,-0.074908,-0.047843000000000004,0.018691,0.17613,-0.015706
1536,0.0078125,0.0078125,0.015625,-0.28863,0.18847,0.038303,0.059972000000000004,-0.037032999999999996,0.02986
1537,0.0078125,0.011719,0.039062,-0.3965,0.19344,-0.12616,-0.07608200000000001,0.032947000000000004,0.086003
1538,0.015625,0.015625,0.042969,-0.33968000000000004,0.11728,0.01986,0.014393000000000001,0.082232,0.045462
1539,0.023438,0.019531,0.0,-0.35607,0.07512200000000001,0.040809,0.008222,0.008394200000000001,0.020625
1540,0.023438,0.019531,0.0,1.399,1.8594,1.7594,1.3558,1.0906,0.386
1541,0.015625,0.019531,0.03125,-0.069691,-0.022151,0.16737,0.008962999999999999,-0.015431,0.021606999999999998
1542,0.023438,0.023438,0.039062,-0.25074,0.032608,0.007876000000000001,0.058414,-0.021262,-0.016947999999999998
1543,0.023438,0.03125,0.042969,-0.21076999999999999,0.11675,0.10703,-0.043368000000000004,0.039743,0.0030236
1544,0.015625,0.03125,0.015625,-0.0077263,0.18698,0.11157,-0.059195000000000005,-0.045776,0.076522
1545,0.011719,0.03125,0.015625,0.18498,0.036399,-0.018698,0.08089299999999999,0.063903,0.023159
1546,0.015625,0.015625,0.0625,-0.29413,0.24645999999999998,-0.026882999999999997,0.12082000000000001,0.09917999999999999,0.083189
1547,0.015625,0.019531,0.015625,-0.10599000000000001,0.14269,0.023392,0.07217,0.061091,0.018346
1548,0.009765600000000001,0.023438,0.041016000000000004,-0.14567,0.11915999999999999,0.060936000000000004,-0.033957,-0.023075,0.045121
1549,0.052734,0.011719,0.054688,0.26098000000000005,0.008642799999999999,-0.077115,0.00035932,-0.15159,0.038296
1550,0.015625,0.0078125,0.015625,0.14165,0.097979,0.11717999999999999,0.060902,-0.020541999999999998,-0.032505
1551,0.0078125,0.011719,0.03125,-0.16199000000000002,0.093314,0.054876999999999995,0.0017570999999999997,0.0024459,0.029342
1552,0.0078125,0.0,0.0,-0.05765700000000001,-0.037029,0.090129,0.076113,0.053877999999999995,0.016896
1553,0.019531,0.015625,0.039062,-0.10565999999999999,0.040109,0.16555999999999998,-0.019453,-0.018289,-0.0044698
1554,0.011719,0.015625,0.0039062,0.0071854,0.11268,0.035818,0.073951,0.016341,0.056186
1555,0.011719,0.03125,0.011719,-0.22333000000000003,0.19847,-0.056862,0.032556,0.0060413,0.056852
1556,0.015625,0.011719,0.023438,-0.063738,0.15599000000000002,0.032717,-0.035454,0.086497,-0.088979
1557,0.054688,0.03125,0.03125,-0.23076,0.25884,0.077929,-0.035312,0.012397,0.061109000000000004
1558,0.015625,0.023438,0.015625,-0.027442,0.11667999999999999,-0.017578,0.082468,0.097191,0.13179000000000002
1559,0.009765600000000001,0.011719,0.03125,-0.21159,0.10864000000000001,0.08924,0.035102999999999995,0.052316999999999995,0.042889
1560,0.015625,0.03125,0.023438,0.061105999999999994,0.15247,0.25878,0.10063,0.089783,0.069865
1561,0.0078125,0.03125,0.023438,0.077389,0.20101,0.30275,-0.02567,-0.037112,0.079539
1562,0.0078125,0.023438,0.0078125,-0.12772999999999998,0.094847,0.049468,0.03445,0.0057552,-0.011811
1563,0.019531,0.023438,0.0625,-0.12303,0.13304000000000002,0.11277999999999999,0.024765000000000002,0.023038,0.018869999999999998
1564,0.011719,0.011719,0.015625,-0.26689,0.15241,0.0030888,0.028612000000000002,0.050791,0.087134
1565,0.015625,0.015625,0.0078125,-0.22275,0.12491,0.042252,0.010145,-0.03684,0.0098431
1566,0.015625,0.015625,0.03125,-0.25311999999999996,0.21611999999999998,0.028458999999999998,0.13364,0.030882,0.026777
1567,0.009765600000000001,0.015625,0.0078125,0.045479,0.097465,0.271,0.036345999999999996,0.19676,-0.03762
1568,0.015625,0.015625,0.015625,0.33289,0.14637,0.20114,0.028127,0.025195,0.11068
1569,0.054688,0.046875,0.015625,-0.32971,0.18003,0.067163,-0.11911,0.046452999999999994,0.13086
1570,0.011719,0.011719,0.023438,1.6254,1.8353,1.3621,0.9334600000000001,0.66383,0.13697
1571,0.015625,0.023438,0.0039062,-0.1361,0.16275,0.021941,0.021762,0.0084112,0.020802
1572,0.023438,0.019531,0.03125,-0.23676,0.036094,0.14402,0.01405,0.0011414,-0.046004
1573,0.011719,0.023438,0.039062,-0.35862,0.28525,-0.020343,0.020909999999999998,0.035073,-0.041796
1574,0.019531,0.046875,0.023438,-0.13282,0.12855999999999998,0.050703,-0.0442,0.09275499999999999,0.055461
1575,0.011719,0.015625,0.015625,0.0077223,0.07838400000000001,0.056477,0.10497999999999999,0.10697000000000001,0.051696000000000006
1576,0.009765600000000001,0.009765600000000001,0.023438,-0.53963,0.087555,0.069877,-0.03275,0.032897,-0.11141
1577,0.015625,0.023438,0.011719,-0.16125,0.11095,0.021141999999999998,0.043911,-0.030646,-0.017988
1578,0.011719,0.015625,0.019531,-0.14732,0.32536,-0.069004,0.041389999999999996,0.032527999999999994,0.033389
1579,0.015625,0.015625,0.011719,-0.31327,0.16839,0.048902999999999995,-0.028413,-0.0087245,0.080374
1580,0.015625,0.023438,0.039062,-0.18581,0.033003,-0.067864,0.057587,-0.021089,0.10898
1581,0.0078125,0.023438,0.0078125,-0.26094,0.16626,0.083498,0.054865,0.019175,0.06055700000000001
1582,0.0078125,0.023438,0.023438,-0.29431999999999997,0.19466,0.087659,-0.044538999999999995,0.11375,0.084493
1583,0.011719,0.015625,0.011719,-0.17034000000000002,0.16669,0.080467,0.026622000000000003,0.039912,0.056441
1584,0.015625,0.015625,0.0039062,-0.11598,0.075852,0.10845999999999999,-0.0043786,-0.060572,0.005248399999999999
1585,0.011719,0.015625,0.046875,-0.36616,0.10447999999999999,0.0043343,0.073282,0.060791,-0.0071771000000000005
1586,0.013672,0.011719,0.039062,-0.31366,0.21455,-0.0027670999999999998,0.027989,0.1028,-0.012154
1587,0.015625,0.0078125,0.023438,-0.18478,0.15945,-0.012249,0.043459,0.024474,0.026117
1588,0.0039062,0.035156,0.0039062,-0.15239,0.072612,0.12454000000000001,0.042816,-0.041579000000000005,0.0071806
1589,0.019531,0.023438,0.015625,-0.07487200000000001,0.066972,0.16388,-0.06511900000000001,0.075504,0.007162100000000001
1590,0.019531,0.03125,0.011719,-0.041249,0.062953,0.11585,0.02495,0.069678,0.015722999999999997
1591,0.03125,0.046875,0.015625,-0.31538,0.15528,-0.015941,0.13954,-0.006496300000000001,-0.030225
1592,0.015625,0.035156,0.0078125,-0.030123,0.15419000000000002,0.18299,-0.027154,0.086403,0.06552899999999999
1593,0.03125,0.054688,0.023438,-0.21481999999999998,0.01102,0.032012,0.053985000000000005,0.037564,0.005967899999999999
1594,0.013672,0.015625,0.0078125,-0.19164,0.11064,0.11362,-0.0011338,-0.092958,-0.006928
1595,0.011719,0.015625,0.046875,-0.28046,0.23922,0.023122,-0.060648,-0.017088,0.025947
1596,0.011719,0.011719,0.03125,-0.045453,0.040976,0.092783,0.052575,0.05315,0.040781
1597,0.015625,0.03125,0.015625,-0.24425,0.16335999999999998,-0.039252999999999996,-0.047521,0.18816,-0.009070100000000001
1598,0.015625,0.039062,0.046875,-0.013425999999999999,-0.051602999999999996,0.11889000000000001,0.080479,0.1175,0.0071473
1599,0.015625,0.015625,0.03125,-0.15487,0.078066,0.087063,0.069844,-0.0042213,0.017238999999999997
1600,0.015625,0.023438,0.03125,-0.22921,0.12186,0.058241999999999995,-0.008614,-0.06042,0.038861
1601,0.0039062,0.0039062,0.0039062,1.0171,0.3202,0.16143,0.069858,-0.076472,-0.09679600000000001
1602,0.011719,0.054688,0.0078125,-0.27047,0.058886,0.010776,0.041966,0.06027999999999999,-0.013386000000000002
1603,0.0078125,0.011719,0.027344,-0.24414,0.049149,0.0163,0.082135,0.10061,-0.0080432
1604,0.033202999999999996,0.039062,0.046875,-0.11832000000000001,0.13716,0.061503999999999996,0.019986,-0.012798,-0.00058426
1605,0.015625,0.0078125,0.019531,-0.031975,0.12015,0.0030857,-0.025105000000000002,0.064664,0.051739
1606,0.015625,0.015625,0.0078125,-0.38854,0.14315,-0.078571,-0.0092785,0.17219,-0.029919
1607,0.0078125,0.015625,0.011719,-0.077428,0.10274000000000001,0.055192,0.064889,0.13682,-0.072781
1608,0.0078125,0.0078125,0.015625,-0.09461,0.15505,0.031316000000000004,0.017694,0.11372,-0.032716
1609,0.015625,0.011719,0.035156,-0.38071,0.1623,-0.09400900000000001,0.13325,-0.027949,0.0025059
1610,0.023438,0.011719,0.03125,-0.086922,0.083724,0.060546,0.071675,-0.030795999999999997,0.039136000000000004
1611,0.019531,0.015625,0.0078125,-0.32436,0.11077999999999999,0.14356,-0.052827,-0.08422400000000001,0.043258
1612,0.027344,0.046875,0.011719,0.017928,0.085267,0.060711,0.1082,0.014538999999999998,-0.028316
1613,0.015625,0.011719,0.039062,0.037452,0.098922,0.22987,0.12435999999999998,-0.013805000000000001,-0.028689
1614,0.039062,0.070312,0.019531,-0.27095,0.22933,0.055313,-0.08162799999999999,-0.064205,0.10955
1615,0.0078125,0.015625,0.03125,-0.28807,0.12163,-0.092168,0.039302,0.13709000000000002,0.032685000000000006
1616,0.0078125,0.015625,0.03125,0.75713,0.27653,0.11823,0.045119,0.069561,-0.033694999999999996
1617,0.0078125,0.015625,0.03125,1.1542,1.2649,0.97469,0.7074199999999999,0.57821,0.15971
1618,0.015625,0.0078125,0.015625,-0.28786,0.25594,0.055823000000000005,0.092214,0.007308800000000001,-0.020008
1619,0.013672,0.013672,0.015625,-0.3022,0.19989,-0.013912,0.08668,0.020472999999999998,-0.084165
1620,0.039062,0.046875,0.03125,0.066169,0.14787,0.12043,0.015674,0.086176,0.025213
1621,0.015625,0.015625,0.027344,-0.47411000000000003,0.41058999999999996,-0.028891000000000003,-0.057669000000000005,-0.031518,0.038005000000000004
1622,0.015625,0.011719,0.046875,-0.35653,0.16727,-0.021214,0.032437,-0.10236,-0.049451
1623,0.0078125,0.03125,0.046875,-0.28759,0.15309,-0.057016,0.047006,0.060833000000000005,0.035523
1624,0.0078125,0.039062,0.011719,-0.24361,0.11358,0.0044708,-0.021702000000000003,-0.041817,0.12229000000000001
1625,0.013672,0.0625,0.019531,2.1996,2.7886,2.1254,1.5557,1.2082,0.25206
1626,0.03125,0.046875,0.0078125,1.6775,2.0463,1.5405,0.9814799999999999,0.72837,0.20933000000000002
1627,0.03125,0.023438,0.085938,-0.12013,0.31258,-0.10533,0.15111,0.07811,0.009137000000000001
1628,0.011719,0.015625,0.0078125,-0.1039,0.21040999999999999,0.11252999999999999,-0.008591,-0.036799,0.16885
1629,0.0078125,0.0078125,0.03125,0.27918000000000004,-0.0073733,-0.05976,0.076027,-0.00026126,-0.00012581
1630,0.015625,0.011719,0.039062,-0.16345,0.24031,0.009698899999999998,0.10212,0.062916,0.09005099999999999
1631,0.023438,0.046875,0.050781,0.69991,0.37771,0.263,0.25509,0.1734,0.04384
1632,0.0078125,0.039062,0.0078125,-0.10918,0.063976,0.074334,0.023112,0.013921000000000001,0.021281
1633,0.015625,0.03125,0.011719,-0.22285,0.10937000000000001,0.007647399999999999,0.066855,-0.0035231999999999998,-0.025664999999999997
1634,0.0078125,0.011719,0.046875,-0.21006,0.10812999999999999,0.079651,-0.043193,-0.059622,0.052438
