,LPC_Coefficient5,LPC_Coefficient2,LPC_Coefficient8,LPC_Coefficient10,F1_S2,LPC_Coefficient7,LPC_Coefficient9,LPC_Coefficient11,LPC_Coefficient12,LPC_Coefficient13,LPC_Coefficient6,LPC_Coefficient4,LPC_Coefficient3,LPC_Coefficient1,LPC_Coefficient14,DecayRatioCycle,F1_S1,F2_S2,LPC_Coefficient15,F2_S1
1322,0.054549,0.047006,0.018144999999999998,0.066399,0.03125,0.061234000000000004,0.051922,0.014361,-0.042421,-0.014859,0.088238,0.065477,0.17969000000000002,-0.5816100000000001,0.023778,0.025343,0.011719,0.0078125,0.026413,0.023438
1323,0.13735999999999998,0.25351,0.12125,0.12648,0.015625,0.038514,0.06081,0.018378,0.082945,0.084708,0.12378,0.14254,0.16004000000000002,-0.10257999999999999,0.05399299999999999,0.031415,0.015625,0.015625,0.045904,0.023438
1324,0.2821,-0.051227999999999996,0.012425,0.081335,0.023438,0.19251,0.073965,0.022868,0.063886,0.049305,0.28293,0.061314,-0.12351,0.21214,0.02908,0.0048598,0.015625,0.019531,0.11487,0.015625
1325,0.1105,-0.1543,0.038499,-0.0362,0.023438,0.051784000000000004,0.05146900000000001,0.060815,0.0095765,0.067678,0.05801900000000001,0.18771,0.17300000000000001,-0.36475,-0.029094,0.029483999999999996,0.019531,0.03125,0.059278,0.011719
1326,0.19355,-0.036867000000000004,0.19276,-0.010709999999999999,0.033202999999999996,0.063439,-0.0036714,0.06525399999999999,0.067633,0.047603,0.18635,-0.0069825,-0.096938,0.10489000000000001,0.056234000000000006,0.060665,0.015625,0.015625,0.040958,0.0078125
1327,0.16655,-0.4134,-0.029685000000000003,0.08528999999999999,0.015625,-0.010167,-0.031239999999999997,0.052655999999999994,0.0326,0.097241,0.22866999999999998,0.17697000000000002,-0.034588,-0.079141,0.024125999999999998,0.008209399999999999,0.015625,0.015625,-0.0020397,0.011719
1328,0.17413,-0.23015,0.08543200000000001,0.040699,0.027344,0.022665,0.052677999999999996,0.054586,-0.05436900000000001,0.054572,0.16705,0.17132,0.035447,-0.13666,0.03467,0.0122,0.0078125,0.011719,-0.034749,0.015625
1329,0.23153,-0.23442,0.050214999999999996,0.078362,0.023438,-0.00089138,0.026442,0.030452999999999997,-0.029908999999999998,0.026364,0.094783,0.23174,0.14673,-0.24673,0.10011,0.029544,0.0078125,0.015625,-0.0017814,0.015625
1330,0.22832,-0.34209,-0.018413,0.066466,0.027344,0.19522,-0.091362,0.12195999999999999,-0.0026592,-0.0041393,0.21882,0.020218,-0.13898,-0.006403399999999999,0.076299,0.010489,0.023438,0.03125,-0.066662,0.039062
1331,0.22518000000000002,0.19884000000000002,0.16258,0.1261,0.039062,0.20556999999999997,0.056343,0.091462,0.12462000000000001,0.20401,0.28728000000000004,0.07697999999999999,0.08576399999999999,0.40374,0.08784,0.026186,0.027344,0.0078125,0.087771,0.0078125
1332,1.4856,1.2819,1.2690000000000001,0.87744,0.011719,1.4627,1.0765,0.74615,0.5333,0.35213,1.5109,1.4365,1.3861,1.0907,0.19393,0.65113,0.015625,0.015625,0.096528,0.015625
1333,0.27205,-0.060921,0.20058,0.02169,0.015625,0.22713000000000003,0.049089,-0.07218,0.030128,0.2065,0.28549,0.067589,-0.13677,0.11524000000000001,0.022316,0.0054021,0.015625,0.039062,0.034686,0.0078125
1334,0.14807,-0.16802999999999998,0.044298000000000004,0.076044,0.046875,0.025005,-0.009673600000000001,0.039394,0.023424,-0.037236,0.21133000000000002,-0.0029541999999999997,-0.093572,0.017902,-0.045285,0.023341,0.011719,0.015625,0.049838,0.03125
1335,0.01277,0.055561,0.27379000000000003,0.060007000000000005,0.011719,0.26982,0.10737999999999999,-0.041694999999999996,0.025177,0.057694,0.27199,-0.08609800000000001,-0.15473,0.47155,0.15069000000000002,0.009448100000000001,0.015625,0.039062,0.093484,0.023438
1336,0.077638,-0.088032,0.055875,-0.0098278,0.015625,0.036723,0.050764,0.042548,0.01268,-0.043649,0.1675,0.023647,-0.088656,-0.12215,0.028985000000000004,0.032561,0.015625,0.015625,-0.039157,0.015625
1337,0.09305,-0.36891999999999997,0.038409,-0.032428,0.015625,-0.040619999999999996,0.028155,0.09247000000000001,0.071122,0.072275,0.18959,0.1679,0.070289,-0.083062,-0.099771,0.015021000000000001,0.015625,0.046875,0.061725999999999996,0.015625
1338,0.11294000000000001,-0.17414000000000002,0.066149,0.09439600000000001,0.015625,0.16602999999999998,0.037208,0.021999,0.032274000000000004,0.021075,0.015297999999999999,0.066205,0.052647,0.1211,-0.00090884,0.010847,0.011719,0.03125,0.007601999999999999,0.0078125
1339,0.10884,-0.31643000000000004,0.11525,0.047276,0.015625,0.040445,-0.028939,0.012808000000000002,-0.083607,0.040264,-0.086217,0.33493,-0.039517000000000004,-0.4491,0.041218,0.0021230999999999997,0.015625,0.015625,0.047476,0.0039062
1340,0.21289,-0.17199,0.022227,0.008931999999999999,0.023438,0.077693,0.028304000000000003,0.00015043,0.049547,0.050558,0.18866,0.11112999999999999,-0.10714000000000001,-0.048734,-0.045685,0.014474,0.015625,0.015625,0.022306,0.0078125
1341,0.12190999999999999,-0.19715,0.023636,0.035837,0.023438,0.11955999999999999,0.066741,0.010888,0.060312,0.050991,0.24020999999999998,0.12425,-0.12197999999999999,-0.029795,0.031876999999999996,0.0035479,0.015625,0.035156,0.095457,0.015625
1342,0.025831,-0.21548,0.024046,-0.0072824,0.015625,0.010268000000000001,0.024701,0.023061,-0.004533,0.016261,0.02615,0.2577,0.22143000000000002,-0.48983000000000004,0.03322,0.036824,0.0078125,0.0078125,0.03304,0.015625
1343,3.0801,2.5589,2.5593,1.9227,0.037108999999999996,2.7704,2.2432,1.5909,1.2209999999999999,0.79999,2.9256,3.1015,2.9684,1.8724,0.43836,0.63225,0.039062,0.052734,0.19251,0.046875
1344,0.27226,-0.17501,0.038116000000000004,0.12451,0.029297000000000004,0.08670900000000001,0.039186,0.0037305,-0.050754,0.10479000000000001,0.16242,0.062516,-0.097024,0.14282,0.056953,0.0055699,0.015625,0.0625,0.02599,0.011719
1345,0.081022,-0.33802,0.041418,-0.08732999999999999,0.046875,0.10101,0.008069100000000001,-0.020696,-0.029093,0.026524000000000002,0.15904000000000001,0.028122,-0.095823,-0.10477,0.037849,0.0036759,0.03125,0.0078125,0.062480999999999995,0.0078125
1346,0.087422,-0.22216,0.047277,-0.013954,0.03125,0.093014,0.057459,-0.00037308,-0.056960000000000004,0.014346000000000001,0.10452,0.067051,-0.044266,-0.34284000000000003,0.019775,0.13873,0.023438,0.015625,0.054164,0.0078125
1347,0.15087,-0.22223,0.066637,0.012164,0.023438,0.11359000000000001,-0.035864,0.0086039,-0.026499,-0.028102,0.20467,0.046173,-0.12215999999999999,0.037118,0.15753,0.012738,0.019531,0.0078125,0.041014,0.0
1348,0.085132,-0.12197000000000001,0.049514999999999997,0.015559,0.035156,0.072901,0.035834,-0.016105,-0.025138999999999998,-0.0087837,0.07545299999999999,0.060695000000000006,-0.0017131,-0.30245,0.015373,0.011036,0.011719,0.0078125,0.058727,0.015625
1349,0.14427,-0.2719,0.15105,-0.016708,0.019531,-0.05886,0.11015,0.003061,-0.018563999999999997,0.087818,0.042427,0.23076999999999998,0.061702,-0.048925,0.060177,0.014197,0.023438,0.046875,0.024909999999999998,0.015625
1350,0.091409,-0.18500999999999998,0.042699,-0.039254000000000004,0.03125,0.1078,0.062712,-0.0084977,0.022613,0.0067943,0.12582000000000002,0.07713500000000001,-0.065768,-0.14426,0.081398,0.009593299999999999,0.035156,0.023438,0.037908,0.0078125
1351,4.1964,2.591,3.9087,2.8621,0.011719,4.2223,3.4449,2.2181,1.5537,0.9862700000000001,4.3262,3.8336,3.2859,1.7704,0.49061000000000005,0.6198600000000001,0.03125,0.019531,0.18167,0.0078125
1352,0.10039,-0.25466,-0.008794,-0.043148,0.019531,0.046732,0.07202599999999999,0.040302,-0.013453999999999999,0.091191,0.14249,0.14662,0.0038052,-0.31999,0.008220100000000001,0.045255000000000004,0.0078125,0.027344,-0.00044589999999999994,0.03125
1353,-0.054295,-0.20619,0.093166,0.006940100000000001,0.046875,0.013078999999999999,0.12003,0.048114,-0.11037000000000001,0.074061,0.043106,0.2917,0.071128,-0.29736,0.047661,0.012934000000000001,0.03125,0.015625,0.047172000000000006,0.011719
1354,0.13251,-0.28505,0.14355,-0.090657,0.015625,0.16716,0.067423,-0.057948,0.011183,0.041974000000000004,0.19422999999999999,-0.039786,-0.10272,-0.083143,0.10636,0.0092114,0.019531,0.0078125,0.036639,0.0078125
1355,0.11943,-0.28702,-0.0074367999999999995,0.0058521,0.0078125,0.078725,0.040405,0.041402999999999995,0.037113,-0.0077925,0.13637,0.18447,0.11120999999999999,-0.28065,0.040333999999999995,0.020605000000000002,0.023438,0.023438,0.0469,0.009765600000000001
1356,0.13302999999999998,-0.0015930999999999999,0.10599000000000001,0.062015999999999995,0.019531,0.13521,0.023635,0.10672999999999999,-0.051059,-0.007278699999999999,0.094706,0.022917,-0.13335999999999998,0.11853,0.079746,0.01096,0.019531,0.015625,-0.028807,0.015625
1357,0.1048,-0.020117,0.11154000000000001,-0.046443,0.015625,0.14453,0.08519600000000001,0.092697,-0.011090000000000001,-0.010724,-0.20867,0.27521999999999996,0.16705,-0.65127,0.085462,0.0071676000000000005,0.015625,0.03125,-0.00072311,0.039062
1358,-0.033873,-0.010301000000000001,0.13247,0.06806799999999999,0.019531,0.17319,0.065799,0.080933,0.035851999999999995,-0.0016307000000000001,0.060654,-0.054665,-0.1735,0.32195999999999997,0.0090879,0.016872,0.015625,0.0078125,0.042469,0.0078125
1359,0.21978000000000003,-0.054148,0.17118,0.022638,0.011719,0.1505,0.14424,0.023753,0.043146,0.090728,0.24884,0.077792,-0.022381,0.20836,0.13681,0.0097898,0.013672,0.033202999999999996,0.0010542,0.039062
1360,0.082709,-0.14947,0.045808,0.057058000000000005,0.011719,0.088337,-0.0026496,-0.022796,-0.010081,0.004333600000000001,0.076616,0.17486,0.025086,-0.31103000000000003,0.048793,0.028672000000000003,0.0078125,0.03125,0.0078616,0.0078125
1361,0.05876,-0.32739,0.096487,0.0013851,0.023438,-3.929999999999999e-05,-0.016934,0.079872,0.049824,-0.086133,-0.085505,0.25806999999999997,0.30703,-0.42872,0.012727,0.0079325,0.015625,0.011719,0.1048,0.0078125
1362,0.22459,-0.14363,0.09567200000000001,-0.063335,0.015625,0.1581,0.018509,0.045457,0.0016196,0.022997,0.18475,0.0069385,-0.13899,0.13292,0.079742,0.0047966,0.015625,0.023438,-0.041859,0.015625
1363,0.18755,-0.084106,0.069267,0.038368,0.019531,0.077735,0.027979,0.042283,0.0067706,0.040575,0.10250999999999999,0.16515,0.011872,-0.14015,0.031552,0.018128000000000002,0.0078125,0.039062,0.046199000000000004,0.03125
1364,0.023386,0.16762,0.04369,-0.037204,0.015625,0.06896000000000001,0.030445999999999997,-0.035563,0.15167,-0.07492599999999999,-0.059961,-0.0029023000000000005,0.40321,-1.042,-0.020626,0.067526,0.011719,0.0625,0.041210000000000004,0.035156
1365,0.22283000000000003,-0.14744000000000002,0.068255,0.010684,0.0078125,0.18216,0.014506999999999999,-0.046883999999999995,0.048093000000000004,0.079984,0.18411,0.16144,-0.066553,0.11506,0.034261,0.010494,0.0078125,0.015625,0.016875,0.0078125
1366,0.20393,-0.34728000000000003,0.1121,-0.013168000000000001,0.039062,0.1083,0.09686,-0.017546,-0.030764,0.013078,0.15395,-0.012102,-0.14051,0.15625,0.031236,0.016918,0.019531,0.023438,-0.033848,0.015625
1367,0.18585,-0.21725,0.00062676,0.012701,0.015625,0.049572000000000005,-0.042607,0.092222,0.0088568,-0.059493,0.046306,0.22846,-0.094173,-0.35619,0.056859,0.0023499000000000003,0.015625,0.015625,0.036160000000000005,0.0078125
1368,0.06516,-0.18827,0.089043,-0.010265,0.015625,0.10545,0.082177,0.0078012,0.009625700000000001,0.042255,0.070011,-0.0024279,-0.07144299999999999,0.10066,0.014066999999999998,0.0092418,0.011719,0.015625,-0.01223,0.0078125
1369,0.044919,-0.075764,0.15027000000000001,0.038158,0.039062,0.24488000000000001,0.041955,-0.0026163000000000002,-0.030670999999999997,-0.078626,0.21181999999999998,-0.037417,-0.0041978,0.24500999999999998,-0.015053,0.057625,0.009765600000000001,0.015625,0.13869,0.0078125
1370,0.23488,-0.29652,0.042375,0.013899000000000002,0.046875,0.1424,0.025058,0.051511,0.037315,0.014933000000000002,0.34219,-0.11557,-0.10877,0.24678000000000003,-0.020551,0.0094473,0.015625,0.023438,0.012315000000000001,0.0078125
1371,0.18231,-0.084439,0.068816,0.0085509,0.019531,0.057274,0.05558,0.057149,0.048085,0.083834,0.15099,0.19601,0.11112999999999999,-0.070614,0.018606,0.06404800000000001,0.03125,0.0625,0.00049364,0.023438
1372,0.15053,0.047896,0.07672899999999999,0.05860800000000001,0.03125,0.15955999999999998,0.099731,0.047295,0.025228999999999998,-0.0017526,0.25374,-0.030933999999999996,0.039550999999999996,0.24520999999999998,0.05939,0.045544,0.023438,0.03125,0.06969199999999999,0.015625
1373,0.15622,-0.16126,0.085632,-0.086969,0.039062,0.0031234,0.14958,0.0078508,0.1221,-0.0070304,0.056245,0.29235,0.10245,-0.1979,-0.060146000000000005,0.050105000000000004,0.009765600000000001,0.0625,-0.015893,0.0078125
1374,0.24441999999999997,-0.21256,0.033794,-0.044899,0.0078125,0.031994999999999996,0.016803,-0.057533,0.093461,0.025602999999999997,0.13952,0.15379,-0.056596,0.00059968,-0.053547000000000004,0.005686500000000001,0.0078125,0.023438,-0.033548,0.0078125
1375,0.20031,-0.32373,-0.0063728000000000005,0.027676,0.03125,0.046495,-0.041638999999999995,0.04282,0.040621,-0.05515900000000001,0.15223,0.08598,0.07145399999999999,-0.26713000000000003,0.015127000000000002,0.016699000000000002,0.0078125,0.0078125,0.034727999999999995,0.019531
1376,0.097919,-0.1975,0.034419,0.036225,0.011719,0.082888,0.10294,0.016693,-0.069904,-0.042541,0.019181,0.066152,-0.00058464,-0.34605,-0.014103999999999998,0.013030000000000002,0.0078125,0.050781,0.10626,0.0078125
1377,0.19783,-0.33602,-0.08018600000000001,0.13025,0.019531,-0.026462,0.037166000000000005,0.0061232,0.040505,-0.017947,0.099882,0.16854,0.12143,-0.41283000000000003,0.08477799999999999,0.012309,0.015625,0.015625,-0.074625,0.039062
1378,0.035644999999999996,0.18304,-0.059271000000000004,0.060792,0.0078125,0.034898,0.015075,0.015441,-0.02023,0.015941999999999998,0.11627,-0.030019,0.21328000000000003,-0.8295,0.037606,0.016141,0.0078125,0.035156,0.02046,0.015625
1379,2.6462,1.9471,2.0677,1.3659999999999999,0.009765600000000001,2.4458,1.7396,1.042,0.75213,0.45016000000000006,2.608,2.5825,2.3634,1.4729,0.23763,0.52669,0.015625,0.027344,0.09767999999999999,0.015625
1380,0.37756999999999996,-0.083037,0.083254,0.085733,0.015625,-0.0081822,0.085884,0.019933000000000003,0.015106999999999999,0.029747000000000003,-0.010332,0.20244,0.061482,-0.16332,0.011204,0.0071214,0.015625,0.0078125,-0.0034358000000000006,0.0078125
1381,-0.009156999999999998,-0.027737,0.22194,0.061884,0.015625,0.22161,0.1236,0.058523,0.15769,0.13818,0.22376,0.14907,0.08488,0.13873,0.05322999999999999,0.0056576000000000005,0.013672,0.046875,-0.028068,0.011719
1382,0.079229,-0.21623,0.10006,0.1353,0.019531,0.22032,0.062326,0.021565,0.06788,0.059784000000000004,0.17357,0.20381,-0.088543,0.29843000000000003,0.017098,0.0063256,0.015625,0.015625,0.0012715,0.023438
1383,0.18320999999999998,-0.36175,0.084243,-0.045139,0.03125,0.14551,-0.10042999999999999,0.057978999999999996,-0.045029,0.0014289,0.22782,0.0385,-0.11137999999999999,0.064899,-0.054717999999999996,0.022605,0.015625,0.03125,-0.0019687000000000003,0.027344
1384,3.0007,1.9549,2.4161,1.6555,0.023438,2.7375,2.0389,1.2171,0.8232700000000001,0.52144,2.9557,2.8272,2.4366,1.4858,0.2869,0.63759,0.021484,0.03125,0.12445999999999999,0.015625
1385,0.081772,-0.028595999999999996,-0.023672,0.015211,0.0078125,0.084354,0.051168,-0.1288,0.18974000000000002,-0.038807,-0.0031226999999999995,0.17109000000000002,0.10907,-0.64172,0.06776,0.0079124,0.0078125,0.027344,-0.024637,0.0078125
1386,0.15871,-0.20801999999999998,-0.0010096,0.067924,0.019531,0.049955,0.0083397,0.073838,0.086367,0.032577999999999996,0.17119,0.11607999999999999,0.01026,-0.15671,-0.088132,0.022671,0.015625,0.03125,0.03632,0.03125
1387,0.13178,-0.29117,-0.15729,-0.0099801,0.019531,0.12299000000000002,0.075737,-0.009493099999999999,0.078799,0.0088303,0.2106,0.25419,-0.053292,-0.22476999999999997,0.095425,0.017482,0.011719,0.046875,0.0001818,0.046875
1388,0.068082,-0.11599000000000001,0.009722399999999999,0.032331,0.046875,0.059005999999999996,0.024342,0.023356000000000002,0.01305,-0.0096182,-0.067254,0.27534000000000003,0.23748000000000002,-0.66703,0.036789999999999996,0.042905,0.019531,0.015625,-0.010301000000000001,0.03125
1389,0.079593,-0.005949100000000001,-0.025918,0.06295,0.046875,0.15537,-0.047327999999999995,0.16576,0.080121,-0.032192,0.2061,0.088719,-0.022477,0.16766,0.1058,0.014665000000000001,0.0078125,0.03125,-0.019734,0.0078125
1390,0.28304,-0.13919,0.083135,0.0012406,0.011719,-0.034364,0.056292999999999996,0.09021799999999999,-0.0039558,0.0015880999999999998,0.08409900000000001,0.22355999999999998,-0.0078148,-0.20773000000000003,0.013299,0.017968,0.015625,0.042969,0.11959000000000002,0.039062
1391,0.18315,-0.026188,0.18882000000000002,-0.0628,0.0625,0.18103,0.09128,-0.032218000000000004,0.10205,0.071009,0.09525299999999999,0.12867,-0.029682,0.30546,0.0012499,0.011646,0.015625,0.03125,0.092822,0.0078125
1392,0.12293,-0.12351,0.20699,-0.0099855,0.015625,0.21874000000000002,0.15161,0.026842,0.047318,0.09428500000000001,0.20351,-0.052022000000000006,-0.004213199999999999,0.16838,0.15087,0.007230800000000001,0.011719,0.03125,0.045905,0.0078125
1393,0.39458000000000004,0.54025,0.35584,0.13363,0.0078125,0.35873,0.19455,0.039577,0.11367999999999999,0.041994,0.34171999999999997,0.29191999999999996,0.40906,0.47333000000000003,0.14929,0.033451999999999996,0.0078125,0.015625,-0.08351499999999999,0.0078125
1394,0.25424,-0.094077,0.1964,-0.023628,0.03125,0.25749,0.09350800000000001,0.06298,0.13059,0.13480999999999999,0.26713000000000003,0.06640599999999999,-0.10761,0.30654000000000003,0.1654,0.0090741,0.015625,0.015625,0.1054,0.015625
1395,2.7969999999999997,2.0309,2.0426,1.2824,0.03125,2.4069,1.6577,0.9516700000000001,0.67862,0.41667,2.6898,2.6887,2.4689,1.5017,0.21869,0.65761,0.015625,0.015625,0.11307,0.015625
1396,0.077403,-0.10585,0.064171,0.02194,0.054688,0.08053400000000001,0.034402999999999996,0.02528,0.0019702,0.032755,0.078783,0.052507000000000005,-0.028738,-0.13297,0.02179,0.0091705,0.009765600000000001,0.027344,0.014324000000000002,0.011719
1397,0.037074,-0.13467,-0.040777,0.092236,0.019531,0.047942,0.069898,-0.04129,-0.017779,-0.028843999999999998,0.15808,0.066467,-0.10803,-0.20276,0.058066999999999994,0.010277,0.015625,0.03125,0.046638,0.03125
1398,0.16789,-0.11714000000000001,0.08350199999999999,-0.026909,0.015625,0.08301499999999999,0.075724,0.023871,0.049414,0.086246,0.13205999999999998,0.18333,0.023857,-0.14049,0.025372,0.0096652,0.015625,0.046875,0.023903999999999998,0.015625
1399,0.04239,-0.13237000000000002,0.054925999999999996,0.045172000000000004,0.015625,0.064834,0.05284199999999999,0.029608999999999996,-0.022026,-0.048941000000000005,0.043631,0.064095,0.031751,-0.39508000000000004,-0.019785,0.0086588,0.0078125,0.023438,0.058029,0.011719
1400,0.1514,-0.20325,0.035993,0.12953,0.03125,0.111,-0.055425999999999996,0.13314,0.10960999999999999,-0.06558,0.087551,0.25653000000000004,0.16287000000000001,-0.31688,-0.011561,0.031938,0.019531,0.03125,0.14968,0.035156
1401,0.074415,-0.23016999999999999,-0.025366999999999997,-0.0042324,0.015625,0.049056999999999996,0.078081,-0.0035917,0.013515000000000001,0.063377,0.10032999999999999,0.25884,0.09530599999999999,-0.3568,0.074759,0.027245,0.046875,0.046875,-0.07495299999999999,0.0078125
1402,0.15332,-0.1119,-0.0099121,0.07436799999999999,0.019531,0.030437,0.072035,0.021211,0.026331999999999998,0.033763999999999995,0.059021000000000004,0.13458,0.064249,-0.26566,0.0049624,0.029456,0.011719,0.054688,0.040365,0.015625
1403,0.27116999999999997,-0.12219000000000001,0.042613,0.0083009,0.03125,0.11484000000000001,-0.006159,0.14207,0.010916,0.050785000000000004,0.14843,0.20113,0.0077443,-0.12242,0.024059,0.025194,0.023438,0.011719,0.020278,0.0078125
1404,0.14414000000000002,0.078375,0.12685,0.031663,0.0,0.075739,0.10307999999999999,-0.01706,0.038425,0.0046723,-0.1354,0.13054000000000002,0.091899,-0.54113,0.077439,0.040544,0.015625,0.0039062,0.052832000000000004,0.0078125
1405,0.30919,-0.32605,-0.075007,0.16525,0.011719,0.031191000000000003,0.06453300000000001,0.0099022,-0.015649,-0.067511,0.07139,0.029061,0.0022952,-0.22762,0.040697000000000004,0.0066673,0.011719,0.039062,0.13354000000000002,0.0078125
1406,0.1936,-0.26199,0.020388,-0.048234,0.011719,-0.018208000000000002,-0.0075553,-0.024088,0.11813,0.04091,0.094428,0.071322,-0.016630000000000002,-0.11259000000000001,-0.0027843000000000004,0.0077063999999999995,0.019531,0.015625,-0.058668,0.009765600000000001
1407,0.040987,-0.2039,0.072108,0.039894,0.023438,0.060267999999999995,0.044963,-0.006998600000000001,0.013441999999999999,-0.015747999999999998,0.096073,0.006277399999999999,-0.07343,-0.23103,0.046947,0.0037564,0.015625,0.015625,0.036186,0.0078125
1408,0.15194000000000002,-0.19555,0.0022888,0.074215,0.011719,-0.010020000000000001,0.012487,-0.012799,-0.07558200000000001,0.018028,0.062137,0.12192,0.17005,-0.41403999999999996,-0.032066000000000004,0.0026505,0.015625,0.0078125,0.010717,0.0078125
1409,0.14103,-0.41102,0.020406,-0.072632,0.039062,0.13409000000000001,0.05469299999999999,0.027568000000000002,-0.035948,0.060309,0.19046,0.024568,-0.11707999999999999,0.0021526,0.011943,0.017915,0.009765600000000001,0.009765600000000001,-0.013956,0.03125
1410,0.15499000000000002,-0.16834000000000002,0.19729000000000002,0.056079,0.015625,0.022846,-0.04093,0.018169,-0.024296,0.023372999999999998,0.061078999999999994,-0.012995,-0.23443000000000003,0.056812,0.11523,0.012861000000000001,0.015625,0.046875,-0.020595,0.011719
1411,0.048569,-0.1742,0.11918,0.056576,0.015625,0.10867,0.084253,-0.025725,-0.0048417,0.031882,0.064675,0.057896,-0.16563,-0.07446599999999999,-0.013982,0.029301,0.0078125,0.0078125,0.040972,0.015625
1412,-0.00030879,0.078841,0.10409000000000002,0.11972999999999999,0.03125,0.3131,0.1031,0.069509,0.00078066,-0.11837,0.20274,-0.0062732,0.058174000000000003,0.46373000000000003,0.044488,0.009990700000000002,0.023438,0.046875,0.023722,0.015625
1413,0.12929000000000002,-0.2513,-0.004594300000000001,0.020935,0.0039062,0.034866,0.014735,0.03296,0.03321,-0.041246,0.090185,0.12176,0.12639,-0.49309,0.04503,0.009768700000000002,0.011719,0.03125,0.0367,0.0078125
1414,0.1453,-0.12072000000000001,0.011366,0.11559000000000001,0.03125,0.060952,0.039204,-0.021445,0.094753,0.08992699999999999,0.1894,0.15863,0.16360999999999998,-0.28393,0.024513,0.040223,0.015625,0.039062,0.012793,0.046875
1415,0.01154,0.040569,0.083914,0.056741,0.011719,0.16460999999999998,0.057221,0.029825,-0.011917,0.0066997,0.13359000000000001,-0.022427000000000002,0.08957999999999999,-0.27909,0.023281,0.013681,0.011719,0.03125,0.014735,0.03125
1416,0.005295,-0.0040501999999999995,0.08338999999999999,0.089264,0.011719,0.084565,-0.032748,0.12107000000000001,0.016178,0.064088,0.10625,-0.016898,-0.095522,-0.02508,-0.002892,0.0034725999999999997,0.0078125,0.015625,0.019505,0.023438
1417,1.8505,1.3476,1.7605,1.339,0.011719,1.8498,1.5919999999999999,1.0801,0.83189,0.56942,1.9038,1.7449,1.5543,0.93014,0.36675,0.51779,0.0078125,0.015625,0.21194000000000002,0.023438
1418,0.08936799999999999,-0.14377,0.050037,0.053257000000000006,0.011719,0.057799,0.053108,0.020856,0.044245,0.021608000000000002,0.074482,0.14734,-0.0044705,-0.15691,-0.020935,0.031622000000000004,0.042969,0.03125,-0.013096,0.0078125
1419,0.11337,-0.17328,0.13002,0.023978,0.023438,0.14027,0.030964999999999996,0.11062999999999999,0.088197,0.075528,0.076291,0.30556,0.17381,-0.25205,-0.022441,0.019541,0.027344,0.054688,0.025209,0.0078125
1420,0.079812,0.037418,0.10015,0.090074,0.015625,0.007559899999999999,0.034295,0.057839,-0.033089,0.066187,0.023634,0.0025026999999999996,-0.030273,-0.17722000000000002,0.005051600000000001,0.013987999999999999,0.0039062,0.03125,0.01574,0.011719
1421,0.12677,-0.26039,-0.01684,0.050578,0.027344,0.12657000000000002,0.031335,0.010057,0.017209000000000002,0.038161,0.18902,-0.088501,0.016609,-0.057172,0.029062,0.0020215999999999997,0.015625,0.0078125,0.019323,0.0078125
1422,0.20879,0.093889,0.19277,-0.0026723000000000003,0.011719,0.17779,0.11989000000000001,-0.07599600000000001,-0.05022,0.062095000000000004,0.23146,0.1054,0.018744999999999998,0.32602,0.14417,0.013518,0.0078125,0.023438,0.08469199999999999,0.0078125
1423,0.15912,-0.14146,0.071885,0.013391,0.015625,0.020927,0.012286,0.06902799999999999,0.022516,0.050994,0.096636,0.19669,0.12043,-0.46116,0.011075,0.02773,0.03125,0.03125,0.071748,0.0078125
1424,0.08339099999999999,-0.084467,0.03105,0.031085,0.0078125,0.06072,0.017634,0.050844,0.0558,0.062498000000000005,0.070811,0.073148,0.014024000000000002,-0.19064,0.05554,0.006433100000000001,0.0078125,0.015625,0.02339,0.0039062
1425,-0.13205,0.092475,0.12361,-0.067534,0.0078125,0.078413,-0.048780000000000004,0.09312899999999999,-0.012856,0.039662,-0.066866,0.37384,-0.14836,-0.71065,-0.052780999999999995,0.0030772,0.0078125,0.03125,-0.018284,0.0078125
1426,0.15611,-0.2913,-0.004776399999999999,0.056824,0.015625,0.039382,-0.0030178,-0.038362,0.078689,0.057789,0.22441,0.15300999999999998,-0.17887,-0.12295,0.011729,0.0045766,0.015625,0.011719,0.076958,0.015625
1427,0.22105,-0.2288,0.037489,0.050684,0.015625,0.08891,0.034960000000000005,0.015865,-0.00068624,-0.11327999999999999,0.054825,0.10405999999999999,-0.17798,-0.088987,0.053469,0.008740799999999998,0.015625,0.015625,0.073046,0.015625
1428,0.203,-0.099148,0.11927,0.05809500000000001,0.03125,0.07576000000000001,0.037177999999999996,-0.06043099999999999,0.028428,0.10701,0.24114000000000002,0.070377,-0.023245,-0.042092000000000004,0.012169,0.01404,0.015625,0.015625,-0.0013256,0.0078125
1429,0.098445,-0.34367,0.15261,0.066088,0.019531,0.10384000000000002,-0.0097137,-0.037308,-0.02094,-0.014847999999999998,0.096471,-0.06816799999999999,-0.10524000000000001,0.025188,0.023691999999999998,0.004407899999999999,0.019531,0.03125,0.0014844,0.023438
1430,0.25104,-0.16128,0.15930999999999998,0.14483,0.011719,0.032070999999999995,0.047398,0.0563,-0.060351,0.044302999999999995,0.23414000000000001,0.10496,-0.050269,0.21402,0.0058751,0.015879,0.013672,0.015625,0.18755,0.015625
